id_unico;signo;grau;texto_simbolo;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_11;Escorpião;11;Um afogado é resgatado e trazido de volta à vida. A possibilidade de renascimento e de superação de uma crise de afogamento emocional. É o símbolo da ressurreição, da ajuda humanitária e da fé na capacidade da vida de se regenerar.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_12;Escorpião;12;Uma festa da embaixada em uma recepção oficial. A exibição de poder, cultura e status em um ambiente formal. Este grau fala da diplomacia, da representação de um ideal coletivo e da complexa interação entre diferentes grupos de poder.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_13;Escorpião;13;Um inventor realizando um experimento de laboratório. A engenhosidade e a dedicação na busca por uma nova descoberta. É o símbolo da criatividade, da perseverança e da capacidade de transformar ideias em realidade através da experimentação.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_14;Escorpião;14;Trabalhadores de telefonia instalando novas linhas de comunicação. A expansão da capacidade de conexão e de troca de informações. Este grau fala de construir pontes, de ampliar redes e de facilitar a comunicação entre as pessoas.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_15;Escorpião;15;Crianças brincando ao redor de cinco montes de areia. A exploração lúdica e intuitiva das possibilidades do futuro. Este grau fala do crescimento da alma em um ambiente protegido, onde se pode ensaiar para a vida e desenvolver os potenciais da personalidade.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_16;Escorpião;16;O rosto de uma menina se transformando em um sorriso. A luz e a alegria que brotam do interior da alma. É o símbolo da autenticidade, da confiança e da capacidade de irradiar calor e bem-estar a partir de um centro de pura fé.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_17;Escorpião;17;Uma mulher, a força de sua própria alma, dá à luz seu próprio espírito. O poder da autotransformação e da criação de um novo nível de consciência a partir de dentro. É o símbolo do renascimento espiritual e da total autossuficiência da alma.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_18;Escorpião;18;Uma trilha através de um bosque rico em cores de outono. A beleza e a sabedoria que vêm com a maturidade e a conclusão de um ciclo. Este grau fala da transcendência, da colheita e da capacidade de ver a glória no processo de deixar ir.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_19;Escorpião;19;Um papagaio sábio que repete o que ouve. A transmissão de um conhecimento que foi recebido de uma fonte superior. É o símbolo da canalização, da profecia e da responsabilidade de transmitir uma sabedoria que não é de autoria própria.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_20;Escorpião;20;Uma mulher afastando duas cortinas escuras que fechavam uma entrada sagrada. A coragem de revelar os mistérios e de permitir o acesso a um conhecimento sagrado. Este grau fala da iniciação, da revelação e da passagem para um novo nível de compreensão.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_21;Escorpião;21;Um soldado que desobedece ordens por lealdade à sua própria consciência. A primazia da lei interior sobre a autoridade externa. É o símbolo da integridade, da coragem moral e da necessidade de seguir a própria verdade, mesmo que isso signifique a rebelião.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_22;Escorpião;22;Caçadores atirando em patos selvagens. A perseguição agressiva dos desejos e a afirmação do instinto predatório. Este grau fala da aventura, da habilidade e do confronto com a natureza selvagem, tanto interna quanto externamente.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_23;Escorpião;23;Um coelho se transformando em uma fada. A transmutação do instinto em uma forma mais elevada de consciência. É o símbolo da evolução espiritual, da imaginação e da capacidade de elevar a natureza animal a um nível de magia e inspiração.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_24;Escorpião;24;Uma multidão descendo a montanha para ouvir um único homem. A necessidade de traduzir uma grande visão em uma linguagem que possa ser compreendida por todos. É o símbolo da inspiração, da liderança e da capacidade de trazer a sabedoria das alturas para o vale.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_25;Escorpião;25;Um raio X que revela a estrutura interna de um objeto. A capacidade de ver além das aparências e de compreender a essência de uma situação. Este grau fala do discernimento, da análise profunda e da busca por uma verdade estrutural.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_26;Escorpião;26;Índios americanos montando acampamento em um novo território. A capacidade de se adaptar a novas condições e de estabelecer uma nova base de vida. É o símbolo da resiliência, da conexão com a terra e de um senso de pertencimento que pode ser recriado em qualquer lugar.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_27;Escorpião;27;Uma banda militar marchando ruidosamente pelas ruas da cidade. A imposição de uma ordem e de um ritmo coletivo. É o símbolo da disciplina, do poder e da capacidade de mobilizar as energias da comunidade em uma demonstração de força e unidade.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_28;Escorpião;28;O rei das fadas se aproximando de seu domínio. O poder e a responsabilidade de governar o reino da imaginação e da integração espiritual. É o símbolo da soberania sobre o próprio mundo interior e da manifestação de uma liderança inspirada.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_29;Escorpião;29;Uma mulher indígena implorando ao chefe pela vida de seus filhos. O poder primordial do amor materno que intercede junto à autoridade em defesa da vida. É o símbolo da coragem, da responsabilidade de proteger o que é vulnerável e da força da compaixão.;;;;;;;;;;;;;;;;;;;;;;
ESCORPIAO_30;Escorpião;30;Crianças fantasiadas no Halloween fazendo travessuras. A liberdade de explorar as facetas ocultas da personalidade por trás de uma máscara. Este grau fala da liberação de inibições e da necessidade de dar vazão aos impulsos reprimidos da psique de forma lúdica.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_1;Sagitário;1;A união de almas forjada em batalhas passadas. É o símbolo da camaradagem, da força que vem de ter enfrentado grandes desafios juntos e da necessidade de honrar o passado para dar sentido e dignidade ao presente.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_2;Sagitário;2;A manifestação visível do poder do espírito sobre a matéria. Este grau fala da inspiração, da força de uma grande ideia ou de uma emoção coletiva que mobiliza e transforma a realidade, como o vento que agita o oceano da vida.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_3;Sagitário;3;O jogo estratégico da vida, onde cada movimento deve ser calculado com inteligência e previsão. É o símbolo da mente analítica, da capacidade de antecipar consequências e de se engajar em um diálogo silencioso de poder e intelecto.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_4;Sagitário;4;Uma criança aprendendo a andar com o incentivo dos pais. O processo de crescimento e de desenvolvimento de novas habilidades com o apoio da tradição. É o símbolo do aprendizado, da confiança e da importância de uma base segura para se aventurar no mundo.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_5;Sagitário;5;Um velho coruja empoleirado em uma árvore. A sabedoria tranquila que observa a vida a partir de uma perspectiva elevada e isolada. Este grau fala da introspecção, do conhecimento profundo e da capacidade de ver com clareza na escuridão da ignorância.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_6;Sagitário;6;Um jogo de críquete. A importância das regras e da competição saudável para o desenvolvimento do caráter. É o símbolo do jogo limpo, da estratégia e da necessidade de se engajar na vida social de acordo com um código de ética.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_7;Sagitário;7;Cupido batendo na porta de um coração humano. O despertar para o amor e para a vulnerabilidade. Este grau fala da abertura para uma nova experiência emocional, um chamado para permitir que a força transformadora do amor entre na vida.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_8;Sagitário;8;A formação de rochas metálicas dentro da Terra. A lenta e poderosa cristalização da energia em formas duradouras. É o símbolo da força interior, da resiliência e da essência que se solidifica sob a pressão das experiências da vida.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_9;Sagitário;9;Uma mãe guiando seu filho pequeno passo a passo escada acima. O processo de iniciação e de aprendizado gradual. Este grau fala da orientação, da paciência e da importância de construir uma base sólida antes de alcançar os níveis mais elevados de conhecimento.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_10;Sagitário;10;"Uma representação teatral de uma ""deusa da oportunidade"" de cabelos dourados. A personificação da sorte e da chance que precisa ser agarrada no momento certo. É um símbolo da importância de estar atento e pronto para agir quando uma oportunidade se apresenta.";;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_11;Sagitário;11;A lâmpada de um deus da esquerda em um templo. A sabedoria do lado esquerdo do cérebro, a luz do intelecto que ilumina o caminho da alma. Este grau fala da importância do conhecimento, da análise e da clareza mental na jornada espiritual.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_12;Sagitário;12;Uma bandeira que se transforma em uma águia. A transmutação de um símbolo abstrato em um poder vivo e atuante. É o símbolo da materialização de um ideal, da coragem e da nobreza que se tornam uma força real no mundo.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_13;Sagitário;13;A viúva do passado despertando para uma nova vida. O renascimento da esperança e a abertura para um novo futuro após um período de luto. Este grau fala da resiliência da alma e da capacidade de se reorientar e de encontrar um novo propósito.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_14;Sagitário;14;A Grande Pirâmide e a Esfinge. A sabedoria e o poder de uma tradição espiritual que resiste ao tempo. É o símbolo do conhecimento esotérico, dos mistérios da vida e da morte e da herança de uma sabedoria imortal.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_15;Sagitário;15;A marmota procurando sua sombra no Dia da Marmota. A busca por sinais e presságios para guiar as ações futuras. Este grau fala da necessidade de se conectar com os ritmos da natureza e de usar a intuição para prever os ciclos da vida.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_16;Sagitário;16;O mar e suas gaivotas, que voam e brincam. A alegria e a liberdade que vêm de se viver em harmonia com o próprio elemento. É o símbolo de encontrar seu lugar no mundo e de desfrutar das oportunidades que a vida oferece.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_17;Sagitário;17;Um ritual do nascer do sol de Páscoa. A celebração da ressurreição e do renascimento espiritual. É o símbolo da fé, da renovação e da capacidade de superar a escuridão para saudar um novo ciclo de vida e de luz.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_18;Sagitário;18;Crianças pequenas usando protetores de sol em uma praia. A proteção e o cuidado necessários para que a inocência possa se desenvolver em segurança. Este grau fala da responsabilidade, da prevenção e da importância de uma orientação sábia.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_19;Sagitário;19;Pelicanos se mudando para o norte, preocupados com sua prole. O instinto de buscar melhores condições para garantir o futuro da próxima geração. É o símbolo da responsabilidade parental e da migração em busca de um ambiente mais propício.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_20;Sagitário;20;Homens cortando gelo de um lago congelado para uso no verão. A previsão e o planejamento para o futuro. Este grau fala da capacidade de armazenar recursos durante os tempos de abundância para garantir o sustento nos períodos de escassez.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_21;Sagitário;21;Uma criança e um cachorro usando óculos emprestados. A imitação lúdica e a tentativa de ver o mundo através de uma nova perspectiva. É o símbolo da curiosidade, do aprendizado e da importância de experimentar diferentes pontos de vista.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_22;Sagitário;22;Uma lavanderia chinesa em uma cidade americana. A capacidade de manter a própria identidade e modo de vida em um ambiente estrangeiro. É o símbolo da adaptação, da perseverança e do serviço que preserva a herança cultural.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_23;Sagitário;23;Um grupo de imigrantes cumprindo os requisitos de entrada em um novo país. O processo de transição e de adaptação a uma nova cultura. Este grau fala da iniciação, da aceitação de novas regras e da esperança de uma nova vida.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_24;Sagitário;24;Um pássaro azul pousado no portão de uma casa. A promessa de felicidade e de boa sorte que chega ao lar. É o símbolo da alegria, da esperança e da beleza que se manifestam de forma simples e inesperada.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_25;Sagitário;25;Um menino gordinho brincando em um cavalo de pau. A imaginação poderosa de uma criança que antecipa as experiências da vida adulta. É o símbolo da preparação lúdica para o futuro e da canalização de energia em um ambiente seguro.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_26;Sagitário;26;Um porta-bandeira em uma batalha. A coragem de personificar e de defender um ideal, mesmo em meio ao conflito. Este grau fala da liderança, do sacrifício e da importância de ser um ponto de referência e de inspiração para os outros.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_27;Sagitário;27;Um escultor em seu estúdio, trabalhando em uma grande obra. A dedicação e a habilidade necessárias para dar forma a uma visão. É o símbolo da maestria, da criatividade e do poder de transformar a matéria bruta em uma obra de arte imortal.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_28;Sagitário;28;Uma velha ponte sobre um belo riacho. A beleza e a durabilidade das estruturas que conectam diferentes margens da vida. É o símbolo da tradição, da engenhosidade e da capacidade de superar obstáculos de forma elegante e funcional.;;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_29;Sagitário;29;"Um menino gordo cortando a grama. A importância de cuidar das responsabilidades imediatas e de manter a própria vida em ordem. É o símbolo do dever simples, da manutenção do próprio ""gramado"", um lembrete de que o crescimento exige um esforço contínuo.";;;;;;;;;;;;;;;;;;;;;;
SAGITARIO_30;Sagitário;30;O Papa abençoando os fiéis. A personificação de uma vasta tradição espiritual, oferecendo bênçãos e orientação. É o símbolo da fé, da autoridade que vem da conexão com o sagrado e da responsabilidade de ser um canal de graça para a comunidade.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_1;Capricórnio;1;A assunção de poder e responsabilidade em nome de um bem coletivo. É o símbolo da liderança que emerge da comunidade, da autoridade que é conquistada e da capacidade de mobilizar um grupo em direção a um propósito comum.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_2;Capricórnio;2;A resiliência da fé e da beleza, que persistem mesmo após a devastação. Este grau fala da capacidade de manter a integridade espiritual em meio às crises da vida e de encontrar um significado sagrado que transcende a destruição.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_3;Capricórnio;3;O anseio da alma por se manifestar no mundo material. É o símbolo da encarnação, do desejo de experimentar a vida de forma concreta e de usar o corpo e a realidade como veículos para o crescimento e a expressão do espírito.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_4;Capricórnio;4;Um grupo de pessoas embarcando em uma grande canoa ao amanhecer. A jornada coletiva em direção a um novo destino. Este grau fala da cooperação, da aventura e da coragem de deixar um porto seguro para explorar novas possibilidades juntos.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_5;Capricórnio;5;Índios em um acampamento de guerra, alguns se preparando para a batalha, outros dançando. A mobilização de energia para um confronto decisivo. É o símbolo da prontidão, da estratégia e da necessidade de se conectar com a força ancestral antes de entrar na luta.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_6;Capricórnio;6;Dez toras de madeira sob um arco que leva a uma floresta mais escura. A entrada em um novo domínio de conhecimento, passando por um limiar de iniciação. É o símbolo da coragem de enfrentar o desconhecido para alcançar um novo nível de compreensão.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_7;Capricórnio;7;Um profeta velado que fala, tomado pelo poder de um deus. A canalização de uma sabedoria superior que transcende a personalidade. Este grau fala da revelação, da autoridade espiritual e da responsabilidade de ser um porta-voz para a verdade divina.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_8;Capricórnio;8;Em uma casa ensolarada, pássaros domésticos cantam alegremente. A felicidade e o contentamento que vêm de se viver em harmonia dentro de um ambiente seguro e bem estabelecido. É o símbolo da alegria simples, da segurança e do bem-estar.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_9;Capricórnio;9;Um anjo carregando uma harpa. A harmonia cósmica e a paz que vêm do alinhamento com a ordem celestial. Este grau fala da inspiração, da beleza e da capacidade de ouvir e de manifestar a música da alma.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_10;Capricórnio;10;Um albatroz se alimentando da mão de um marinheiro. A confiança e a cooperação entre a consciência e os instintos. É o símbolo da superação do medo, da gentileza e da aliança que pode ser formada entre o homem e a natureza selvagem.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_11;Capricórnio;11;Faisões em um vasto parque privado. A beleza e a abundância que são cultivadas e preservadas dentro de uma tradição aristocrática. É o símbolo do refinamento, da cultura e de uma vida de privilégio que exige responsabilidade.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_12;Capricórnio;12;Um estudante de ciências da natureza dando uma palestra ilustrada. A transmissão clara e objetiva do conhecimento sobre o mundo natural. Este grau fala da educação, da análise e da capacidade de tornar a sabedoria da natureza compreensível para todos.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_13;Capricórnio;13;Um adorador do fogo meditando sobre as realidades últimas da existência. A busca pela verdade essencial através da contemplação das energias primordiais. É o símbolo da espiritualidade, da transformação e do poder da mente focada.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_14;Capricórnio;14;Um antigo baixo-relevo esculpido em granito. A permanência de uma sabedoria ancestral, gravada para a posteridade. Este grau fala da imortalidade dos arquétipos, da tradição e do conhecimento que resiste ao teste do tempo.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_15;Capricórnio;15;Na ala infantil de um hospital, muitas fraldas e brinquedos. A responsabilidade social de trazer alegria e conforto para aqueles que estão em situações de vulnerabilidade. É o símbolo da compaixão em ação e do compromisso de cuidar da próxima geração.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_16;Capricórnio;16;Meninos e meninas em um ginásio. O desenvolvimento do corpo e do espírito de equipe em um ambiente seguro. Este grau fala da vitalidade juvenil, da disciplina e da importância de aprender a interagir socialmente através de atividades físicas.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_17;Capricórnio;17;Uma garota reprimida que redescobre a nudez e a pureza de seu corpo. A libertação de inibições e a redescoberta da inocência e da espontaneidade. É o símbolo da cura, da aceitação e do retorno a um estado de ser mais natural.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_18;Capricórnio;18;A Union Jack voando de um novo navio de guerra britânico. O poder e a autoridade de uma nação projetados no mundo. Este grau fala da proteção, da soberania e da responsabilidade que vêm com a manifestação de uma grande força.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_19;Capricórnio;19;Uma criança de cinco anos com uma sacola de compras. A primeira experiência de responsabilidade social. É o símbolo da competência, do orgulho em contribuir e da necessidade de se preparar desde cedo para as tarefas da vida adulta.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_20;Capricórnio;20;Uma voz oculta cantando durante um serviço religioso. A manifestação do sagrado de uma forma inesperada e inspiradora. É o símbolo da fé, da inspiração e da revelação de uma presença espiritual que transcende os rituais formais.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_21;Capricórnio;21;Uma corrida de revezamento. A cooperação e a importância da contribuição de cada indivíduo para o sucesso do grupo. Este grau fala do trabalho em equipe, da competição saudável e do valor da interdependência.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_22;Capricórnio;22;Um general aceitando a derrota com graça. A dignidade e a sabedoria que vêm de saber perder. É o símbolo da maturidade, da honra e da capacidade de transformar o fracasso em uma oportunidade para o crescimento e a nobreza de caráter.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_23;Capricórnio;23;Um soldado recebendo duas condecorações por bravura em combate. O reconhecimento público do mérito e da coragem. Este grau fala da recompensa, da honra e do valor de se alinhar com o dever e de servir a um ideal com excelência.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_24;Capricórnio;24;Uma mulher entrando em um convento. A retirada do mundo para se dedicar a uma busca espiritual interior. É o símbolo da consagração, da renúncia e da busca por um propósito maior através da introspecção e da disciplina.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_25;Capricórnio;25;Uma loja de tapetes orientais. A beleza e a riqueza cultural que são oferecidas para o conforto e o deleite. É o símbolo do comércio, da tradição e da capacidade de usar a sabedoria ancestral para criar conforto e valor no presente.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_26;Capricórnio;26;Um duende da água dançando sob a cascata de um moinho. A alegria e a vitalidade da natureza que florescem mesmo em um ambiente industrializado. É o símbolo do espírito indomável da vida e da capacidade de encontrar magia no cotidiano.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_27;Capricórnio;27;Peregrinos subindo os degraus íngremes que levam a um santuário na montanha. A busca espiritual que exige esforço, disciplina e devoção. É o símbolo da ascensão, da perseverança e da jornada da alma em direção a um estado mais elevado de consciência.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_28;Capricórnio;28;Um aviário grande. A comunidade de almas que compartilham um mesmo ambiente espiritual. Este grau fala da comunicação, da harmonia e da coexistência de diferentes perspectivas dentro de um mesmo espaço mental ou espiritual.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_29;Capricórnio;29;Uma mulher lendo as folhas de chá. A capacidade de encontrar significado e orientação nos padrões aleatórios da vida cotidiana. Este grau fala da intuição, da clarividência e da habilidade de ler os sinais sutis que o universo oferece para guiar os próximos passos.;;;;;;;;;;;;;;;;;;;;;;
CAPRICORNIO_30;Capricórnio;30;Uma reunião secreta de homens responsáveis por decisões executivas. O poder oculto que governa as estruturas do mundo. É o símbolo da responsabilidade executiva e da consciência de que as verdadeiras forças de poder muitas vezes operam nos bastidores.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_1;Aquário;1;A concretização de um ideal espiritual em uma estrutura que resiste ao tempo. É o símbolo da capacidade de dar uma forma duradoura a uma visão, criando um refúgio que serve como centro para uma comunidade e ancora uma grande missão no mundo.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_2;Aquário;2;Uma súbita e catalisadora descarga de energia cósmica que purifica e transforma a consciência. É o símbolo de uma revelação inesperada, de uma crise que limpa o ar e abre caminho para uma compreensão totalmente nova da realidade.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_3;Aquário;3;A corajosa decisão de romper com um sistema de crenças ou uma estrutura social que não serve mais à alma. É o símbolo de uma crise de consciência que leva à auto-libertação, a um ato radical de individualização que redefine o próprio destino.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_4;Aquário;4;Um curandeiro hindu com um brilho curativo nos olhos. O poder da compaixão e da presença espiritual para curar as feridas da alma. Este grau fala da dedicação a um caminho de serviço, onde a força interior se torna um bálsamo para o sofrimento dos outros.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_5;Aquário;5;Um conselho de antepassados se manifestando para guiar um homem. A conexão com a sabedoria da linhagem e a orientação que vem da herança espiritual. É o símbolo da ancestralidade, da inspiração e da força que se encontra ao honrar as raízes.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_6;Aquário;6;Uma figura mascarada realizando atos ritualísticos em um mistério. A revelação de verdades profundas através de papéis arquetípicos. Este grau fala da iniciação, do poder dos rituais e da necessidade de transcender a identidade pessoal para encarnar uma força coletiva.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_7;Aquário;7;Um ovo que dá à luz uma criança. O nascimento de um potencial novo e puro a partir da semente cósmica. É o símbolo da promessa, da revelação de uma nova forma de ser e da emergência de uma consciência que ainda não foi condicionada pelo mundo.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_8;Aquário;8;Belos vestidos em manequins, como se fossem inspirados por um estilista. A manifestação de ideais arquetípicos em formas culturais. Este grau fala da inspiração, da criatividade e da capacidade de dar uma forma bela e concreta a uma visão interior.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_9;Aquário;9;Uma bandeira que se transforma em uma águia. A transmutação de um ideal abstrato em uma vontade poderosa e atuante. É o símbolo da materialização de um propósito, onde a inspiração se torna uma força viva, nobre e soberana.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_10;Aquário;10;Uma pessoa que, por um breve momento, encarna um ideal popular que a eleva. A capacidade de se tornar um símbolo para as aspirações de um grupo. É o símbolo da popularidade, da inspiração e da responsabilidade de personificar um sonho coletivo.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_11;Aquário;11;Um homem, durante um momento de silêncio, recebe uma nova inspiração. A receptividade da mente para as revelações que vêm de uma fonte superior. Este grau fala da intuição, da criatividade e da importância de criar um espaço interior para que a inspiração possa surgir.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_12;Aquário;12;Pessoas em uma vasta escadaria, graduadas para cima. O progresso social e a evolução da consciência através de diferentes níveis. É o símbolo da hierarquia natural do crescimento, da ambição e da busca por um patamar mais elevado de existência.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_13;Aquário;13;Um barômetro indicando o tempo. A capacidade de antecipar e de se preparar para as mudanças. Este grau fala da sensibilidade, do planejamento e da importância de estar atento aos sinais para navegar com sabedoria as flutuações da vida.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_14;Aquário;14;Um trem entrando em um túnel. A jornada através do desconhecido para alcançar um novo destino. É o símbolo da transição, da penetração no inconsciente e da coragem de atravessar um período de escuridão com a fé na luz que virá.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_15;Aquário;15;Dois pombinhos cantando em uma cerca. A alegria e o contentamento encontrados em um relacionamento feliz. É o símbolo da afinidade, da comunicação harmoniosa e da simples felicidade que vem de se partilhar a vida com um companheiro.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_16;Aquário;16;Um grande empresário em sua mesa de trabalho. A maestria e a organização necessárias para administrar os assuntos do mundo. Este grau fala da competência, da responsabilidade e da capacidade de tomar decisões que afetam um grande sistema.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_17;Aquário;17;Um cão de guarda protegendo seu mestre e seus bens. A lealdade, a proteção e a defesa dos valores que são sagrados. É o símbolo da fidelidade, da coragem e da responsabilidade de ser um guardião vigilante.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_18;Aquário;18;O disfarce de um homem é revelado, mostrando quem ele realmente é. A necessidade de abandonar as máscaras e de confrontar a verdade sobre si mesmo. É o símbolo da autenticidade, da desilusão e da coragem de ser quem se é.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_19;Aquário;19;Um incêndio florestal é finalmente controlado. A maestria sobre as crises e as paixões destrutivas. Este grau fala do autocontrole, da disciplina e da capacidade de superar as emergências da vida com coragem e habilidade.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_20;Aquário;20;Uma grande pomba branca trazendo uma mensagem. A bênção da paz e da orientação espiritual que chega após um período de provação. É o símbolo da esperança, da reconciliação e da certeza de que a ajuda divina está a caminho.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_21;Aquário;21;Uma mulher desapontada e desiludida. O confronto com a dura realidade após a queda das ilusões. Este grau fala da necessidade de purificar os desejos e de encontrar a força interior para superar as frustrações da vida.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_22;Aquário;22;Um tapete macio para crianças brincarem em um quarto confortável. O cuidado e a proteção que permitem que o potencial cresça em um ambiente seguro e amoroso. É o símbolo da nutrição, da base sólida e da importância de um bom começo na vida.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_23;Aquário;23;Um grande urso sentado e agitando suas patas. O treinamento da força e dos instintos primordiais. Este grau fala da disciplina, do autocontrole e da capacidade de desenvolver as próprias habilidades através da repetição e da prática consciente.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_24;Aquário;24;Um homem, desiludido com sua paixão, ensina a experiência em seu lugar. A transformação da experiência pessoal em sabedoria impessoal. É o símbolo de superar a dor e de usar o aprendizado para guiar e instruir os outros com objetividade.;;;;;;;;;;;;;;;;;;;;;;
AQUARIO_25;Aquário;25;Uma borboleta à direita de uma asa, mais perfeitamente formada. O desenvolvimento consciente e deliberado de uma faceta da personalidade. É o símbolo da especialização, do foco e da capacidade de alcançar a perfeição através da dedicação a uma única habilidade.;;;;;;;;;;;;;;;;;;;;;;
